Id,Ref,Label,Type,OnSell,OnBuy,Description,PublicUrl,CustomCode,IDCountry,ProductAccountancySellCode,ProductAccountancySellIntraCode,ProductAccountancySellExportCode,ProductAccountancyBuyCode,ProductAccountancyBuyIntraCode,ProductAccountancyBuyExportCode,NotePrivate,NotePublic,Weight,WeightUnits,Length,LengthUnits,Width,WidthUnits,Height,HeightUnits,Surface,SurfaceUnits,Volume,VolumeUnits,Duration,Nature,PriceBase,UnitPriceHT,UnitPriceTTC,MinPriceHT,MinPriceTTC,VATRate,DateCreation,DateModification,CostPrice,DefaultWarehouse,ManageLotSerial,Stock,StockLimit,DesiredStock,PMPValue,BarCode,Descripción corta,Marca,StockableProduct,Precio Compra con Iva,Url,Supplier,SupplierRef,QtyMin,DiscountQtyMin,BuyingPrice,Unit,,Categoria,Imagen
3451,VITA 2KG,61-Lor vita 2kg,0,1,1,"Lor Vita 2kg es un alimento completo y equilibrado para loros, diseñado para satisfacer las necesidades nutricionales de estos animales. Con una fórmula rica en proteínas y vitaminas, ayuda a mantener la salud y el bienestar de tus loros.",,,1,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,12.39669421,15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,10.18,,0,2,0,0,0,VITA 2KG,Alimento equilibrado para loros,Lor,1,10.18,,,,,,,,,Aves,VITA 2KG.jpg
3452,LOR VITA 5KG,61-Lor vita 5kg,0,1,1,"Lor Vita 5kg es un alimento completo y equilibrado para loros, diseñado para satisfacer las necesidades nutricionales de estos animales. Con una fórmula rica en proteínas y vitaminas, ayuda a mantener la salud y el bienestar de tus loros.",,,1,,,,,,,,,5,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,29.38016529,35.55,0,0,21,3/3/2026 10:39,3/5/2026 12:44,23.06,,0,0,0,0,0,LOR VITA 5KG,Alimento equilibrado para loros,Lor,1,23.06,,,,,,,,,Aves,LOR VITA 5KG.jpg
3453,8413740501362,61-Loro extra frutas premifood 20kg,0,1,1,"Loro Extra Frutas Premifood 20kg es un alimento premium para loros, diseñado para satisfacer las necesidades nutricionales de estos animales. Con una fórmula rica en proteínas y vitaminas, ayuda a mantener la salud y el bienestar de tus loros.",,,1,,,,,,,,,20,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,43.34710744,52.45,0,0,21,3/3/2026 10:39,3/5/2026 12:44,34.06,,0,2,0,0,0,8413740501362,Alimento premium para loros,Loro Extra,1,34.06,,,,,,,,,Aves,8413740501362.jpg
3454,8413740500860,61-Loros y cotorras la mejor seleccion 3kg,0,1,1,"Loros Y Cotorras La Mejor Seleccion 3kg es un alimento completo y equilibrado para loros y cotorras, diseñado para satisfacer las necesidades nutricionales de estos animales. Con una fórmula rica en proteínas y vitaminas, ayuda a mantener la salud y el bienestar de tus loros y cotorras.",,,1,,,,,,,,,3,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.45454545,6.6,0,0,21,3/3/2026 10:39,3/5/2026 12:44,4.11,,0,0,0,0,0,8413740500860,Alimento para loros y cotorras,Loros Y Cotorras,1,4.11,,,,,,,,,Aves,8413740500860.jpg
3455,LOROS Y COTORRAS FAU,61-Loros y cotorrras faunamix 600gr,0,1,1,"Loros Y Cotorrras Faunamix 600gr es un alimento completo y equilibrado para loros y cotorras, diseñado para satisfacer las necesidades nutricionales de estos animales. Con una fórmula rica en proteínas y vitaminas, ayuda a mantener la salud y el bienestar de tus loros y cotorras.",,,1,,,,,,,,,600,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.11538462,2.2,0,0,4,3/3/2026 10:39,3/5/2026 12:44,1.52,,0,8,1,0,0,LOROS Y COTORRAS FAU,Alimento para loros y cotorras,Loros Y Cotorrras,1,1.52,,,,,,,,,Aves,LOROS Y COTORRAS FAU.jpg
3456,6953182748625,61-Luz azul recargable,0,1,1,Luz Azul Recargable es una luz azul recargable diseñada para ayudar a tus perros a sentirse más cómodos en su entorno. La luz azul puede ayudar a reducir el estrés y la ansiedad en los perros.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.45454545,6.6,0,0,21,3/3/2026 10:39,3/5/2026 12:44,3.88,,0,4,0,0,0,6953182748625,Luz azul recargable,Luz Azul,1,3.88,,,,,,,,,Perros,6953182748625.jpg
3457,6953182748649,61-Luz verde recargable,0,1,1,Luz Verde Recargable es una luz verde recargable diseñada para ayudar a tus perros a sentirse más cómodos en su entorno. La luz verde puede ayudar a reducir el estrés y la ansiedad en los perros.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.45454545,6.6,0,0,21,3/3/2026 10:39,3/5/2026 12:44,3.88,,0,2,0,0,0,6953182748649,Luz verde recargable,Luz Verde,1,3.88,,,,,,,,,Perros,6953182748649.jpg
3460,8428540062104,61-Manta calentadora 12w,0,1,1,MANTA CALENTADORA 12w es una manta calentadora diseñada para mantener a tus pájaros cálidos y cómodos. Es ideal para aquellos que buscan un producto seguro y eficiente para su hogar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,15.04132231,18.2,0,0,21,3/3/2026 10:39,3/5/2026 12:44,10.72,,0,0,0,0,0,8428540062104,Manta calentadora,Genérica,1,10.72,,,,,,,,,Peces,8428540062104.jpg
3462,8434744005458,61-Manta termica 150x280mm 7w,0,1,1,Manta termica para reptiles. Regula la temperatura y mantiene un ambiente saludable para tu mascota.,,,1,,,,,,,,,0,0,280,0,0,0,0,0,0,0,0,1,,1,TTC,10.16528926,12.3,0,0,21,3/3/2026 10:39,3/5/2026 12:44,7.24,,0,0,0,0,0,8434744005458,Manta termica,MANTA,1,7.24,,,,,,,,,Reptiles,8434744005458.jpg
3467,8411202024251,61-Mezcla pigmentante 40/40/20 50gr,0,1,1,Mezcla pigmentante para pájaros. Ayuda a mantener la salud y el brillo de las plumas de tus mascotas.,,,1,,,,,,,,,50,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,12.09090909,13.3,0,0,10,3/3/2026 10:39,3/5/2026 12:44,8.64,,0,7,1,0,0,8411202024251,Mezcla pigmentante,Genérica,1,8.64,,,,,,,,,Aves,8411202024251.jpg
3468,8414580002453,61-Mfs antiolor celo hembra 125ml,0,1,1,Antiolor para celo en perros. Ayuda a controlar el olor y la higiene en tu mascota.,,,1,,,,,,,,,0,0,125,0,0,0,0,0,0,0,125,2,,1,TTC,4.54545455,5,0,0,10,3/3/2026 10:39,3/5/2026 12:44,3.24,,0,7,0,0,0,8414580002453,Antiolor para celo,MFS,1,3.24,,,,,,,,,Perros,8414580002453.jpg
3469,8414580029337,61-Mfs insecticida jaula 750ml,0,1,1,Insecticida para jaula de pájaros. Protege a tus mascotas de plagas y moscas.,,,1,,,,,,,,,0,0,750,0,0,0,0,0,0,0,750,2,,1,TTC,5.04132231,6.1,0,0,21,3/3/2026 10:39,3/5/2026 12:44,3.58,,0,20,0,0,0,8414580029337,Insecticida para jaula,MFS,1,3.58,,,,,,,,,Aves,8414580029337.jpg
3470,8414580008837,61-Mfs perro repelente spray 250,0,1,1,Repelecente para perros. Ayuda a mantener a tus mascotas libres de insectos y plagas.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.96694215,4.8,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.84,,0,0,0,0,0,8414580008837,Repelecente para perros,MFS,1,2.84,,,,,,,,,Perros,8414580008837.jpg
3471,8414580001715,61-Mfs repelente insectos natural,0,1,1,Protéjete a tu perro de los insectos con nuestro repelente natural. Sin químicos ni riesgos para su salud.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.74380165,6.95,0,0,21,3/3/2026 10:39,3/5/2026 12:44,4.1,,0,1,0,0,0,8414580001715,Repelente Insectos Natural,MFS,1,4.1,,,,,,,,,Perros,8414580001715.jpg
3472,8007520011525,61-Miglior cane terner 1250 gr,0,1,1,"Nutre a tu perro con nuestro alimento premium, rico en proteínas y nutrientes esenciales para su crecimiento y bienestar.",,,1,,,,,,,,,1250,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.31818182,2.55,0,0,10,3/3/2026 10:39,3/5/2026 12:44,1.64,,0,2,0,0,0,8007520011525,Alimento Premium para Perros,MIGLIOR,1,1.64,,,,,,,,,Perros,8007520011525.jpg
3473,361153501906,61-Mini bomba agua 200l,0,1,1,"Crea un entorno saludable para tus peces con nuestra bomba de agua, diseñada para mantener el agua fresca y limpia.",,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,200,1,0,1,TTC,5.61983471,6.8,0,0,21,3/3/2026 10:39,3/11/2026 9:48,3.99,,0,1,0,0,0,361153501906,Bomba de Agua para Peces,Genérica,1,3.99,https://elpajaroblanco.com/producto/mini-bomba-agua-200l/,,,,,,,,Peces,361153501906.jpg
3474,3664471000555,61-Mini gancho 40cm,0,1,1,Proporciona a tus reptiles un lugar seguro y cómodo para descansar con nuestro gancho resistente y fácil de instalar.,,,1,,,,,,,,,0,0,40,1,0,1,0,1,0,0,0,1,0,1,TTC,10.2892562,12.45,0,0,21,3/3/2026 10:39,3/11/2026 9:48,7.35,,0,2,0,0,0,3664471000555,Gancho para Reptiles,Genérica,1,7.35,https://elpajaroblanco.com/producto/mini-gancho-40cm/,,,,,,,,Reptiles,3664471000555.jpg
3475,8425402636442,61-Mitocox 150 gr,0,1,1,"Mejora la salud y el bienestar de tus pájaros con nuestro suplemento natural, rico en vitaminas y minerales esenciales.",,,1,,,,,,,,,150,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,13.27272727,14.6,0,0,10,3/3/2026 10:39,3/5/2026 12:44,9.49,,0,2,0,0,0,8425402636442,Suplemento para Pájaros,MITOCOX,1,9.49,,,,,,,,,Aves,8425402636442.jpg
3476,8425402636459,61-Mitocox 300 gr,0,1,1,Proporciona a tus pájaros una fuente de energía y nutrientes esenciales para su crecimiento y bienestar con nuestro suplemento premium.,,,1,,,,,,,,,300,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,20.45454545,22.5,0,0,10,3/3/2026 10:39,3/5/2026 12:44,15.15,,0,0,0,0,0,8425402636459,Suplemento para Pájaros,MITOCOX,1,15.15,,,,,,,,,Aves,8425402636459.jpg
3477,8425402636435,61-Mitocox 50 gr,0,1,1,"Ayuda a mantener la salud y el bienestar de tus pájaros con nuestro suplemento natural, diseñado para proporcionar una fuente de nutrientes esenciales.",,,1,,,,,,,,,50,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,5.40909091,5.95,0,0,10,3/3/2026 10:39,3/5/2026 12:44,4,,0,4,0,0,0,8425402636435,Suplemento para Pájaros,MITOCOX,1,4,,,,,,,,,Aves,8425402636435.jpg
3478,8413740500044,61-Mixtura canario s/alpiste jarad 25kg,0,1,1,"Nutre a tus canarios con nuestro alimento especializado, rico en proteínas y nutrientes esenciales para su crecimiento y bienestar.",,,1,,,,,,,,,25,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,32.13636364,35.35,0,0,10,3/3/2026 10:39,3/5/2026 12:44,22.95,,0,5,0,0,0,8413740500044,Alimento para Canarios,Genérica,1,22.95,,,,,,,,,Aves,8413740500044.jpg
3479,8413740501317,61-Mixtura canario supreme  sin dore jarad 20kg,0,1,1,Proporciona a tus canarios una fuente de energía y nutrientes esenciales para su crecimiento y bienestar con nuestro alimento premium.,,,1,,,,,,,,,20,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,36.44230769,37.9,0,0,4,3/3/2026 10:39,3/5/2026 12:44,26,,0,0,1,0,0,8413740501317,Alimento para Canarios,Genérica,1,26,,,,,,,,,Aves,8413740501317.jpg
3480,8414432000194,61-Mixtura de la salud luzon  1/2 kg,0,1,1,"Mejora la salud y el bienestar de tus pájaros con nuestro suplemento natural, diseñado para proporcionar una fuente de nutrientes esenciales.",,,1,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.52892562,1.85,0,0,21,3/3/2026 10:39,3/5/2026 12:44,1.4,,0,4,1,0,0,8414432000194,Suplemento para Pájaros,Genérica,1,1.4,,,,,,,,,Aves,8414432000194.jpg
3481,8413740501836,61-Mixtura germinar sin dore premifood 1kg,0,1,1,"Nuestro Mixtura Germinar Sin Dore Premifood 1kg es un alimento equilibrado y nutritivo para pájaros, diseñado para satisfacer sus necesidades nutricionales y mantener su salud óptima. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,3.02884615,3.15,0,0,4,3/3/2026 10:39,3/5/2026 12:44,2.14,,0,24,0,0,0,8413740501836,Alimento para pájaros saludable,Premifood,1,2.14,,,,,,,,,Aves,8413740501836.jpg
3482,MIXTURA GOULD FRAMO1,61-Mixtura gould framo 1 kilo,0,1,1,"El Mixtura Gould Framo 1 kilo es un alimento equilibrado y completo para pájaros, especialmente diseñado para las necesidades de los pájaros Gould. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.59090909,1.75,0,0,10,3/3/2026 10:39,3/5/2026 12:44,1.15,,0,5,1,0,0,MIXTURA GOULD FRAMO1,Alimento para pájaros equilibrado,Gould,1,1.15,,,,,,,,,Aves,MIXTURA GOULD FRAMO1.jpg
3483,8413740501980,61-Mixtura jilguero mayor jarad 20kg,0,1,1,"Nuestro Mixtura Jilguero Mayor Jarad 20kg es un alimento equilibrado y nutritivo para pájaros, diseñado para satisfacer las necesidades nutricionales de los jilgueros. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,20,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,62.40384615,64.9,0,0,4,3/3/2026 10:39,3/5/2026 12:44,44.57,,0,13,0,0,0,8413740501980,Alimento para pájaros saludable,Jilguero,1,44.57,,,,,,,,,Aves,8413740501980.jpg
3484,8413740500891,61-Mixtura palomo mantenimiento m4 jarad 25kg,0,1,1,"El Mixtura Palomo Mantenimiento M4 Jarad 25kg es un alimento equilibrado y completo para pájaros, especialmente diseñado para las necesidades de los palomos. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,25,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,18.26923077,19,0,0,4,3/3/2026 10:39,3/5/2026 12:44,13.07,,0,9,0,0,0,8413740500891,Alimento para pájaros equilibrado,Palomo,1,13.07,,,,,,,,,Aves,8413740500891.jpg
3485,MIXTURA SALUD LUZON,61-Mixtura salud luzon 800g,0,1,1,"Nuestro Mixtura Salud Luzon 800g es un alimento equilibrado y nutritivo para pájaros, diseñado para satisfacer sus necesidades nutricionales y mantener su salud óptima. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,800,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.80991736,3.4,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.6,,0,4,1,0,0,MIXTURA SALUD LUZON,Alimento para pájaros saludable,Salud Luzon,1,2.6,,,,,,,,,Aves,MIXTURA SALUD LUZON.jpg
3486,8413740501430,61-Mixtura semillas germinar especial jarad 20kg,0,1,1,"El Mixtura Semillas Germinar Especial Jarad 20kg es un alimento equilibrado y completo para pájaros, especialmente diseñado para las necesidades de los pájaros que requieren una dieta rica en semillas germinadas. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,20,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,35.48076923,36.9,0,0,4,3/3/2026 10:39,3/5/2026 12:44,25.33,,0,1,0,0,0,8413740501430,Alimento para pájaros equilibrado,Germinar,1,25.33,,,,,,,,,Aves,8413740501430.jpg
3487,8413740501492,61-Mixtura silvestre premium premifood 20kg,0,1,1,"Nuestro Mixtura Silvestre Premium Premifood 20kg es un alimento equilibrado y nutritivo para pájaros, diseñado para satisfacer sus necesidades nutricionales y mantener su salud óptima. Con una mezcla de semillas germinadas y granos, este alimento proporciona una fuente rica en nutrientes y fibra, lo que ayuda a mantener un sistema digestivo saludable y fuerte.",,,1,,,,,,,,,20,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,74.71153846,77.7,0,0,4,3/3/2026 10:39,3/5/2026 12:44,53.39,,0,0,0,0,0,8413740501492,Alimento para pájaros saludable,Silvestre,1,53.39,,,,,,,,,Aves,8413740501492.jpg
3488,8430235680630,61-Mns brocheta de jamon serran,0,1,1,"Nuestras brochetas de jamón para perros son un snack delicioso y saludable que se pueden disfrutar en cualquier momento. Con un sabor intenso y una textura crujiente, estas brochetas son ideales para perros de todas las edades y tamaños.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,1.18181818,1.3,0,0,10,3/3/2026 10:39,3/5/2026 12:44,0.81,,0,5,0,0,0,8430235680630,Brocheta de jamón para perros,Brocheta,1,0.81,,,,,,,,,Perros,8430235680630.jpg
3489,8430235680104,61-Mns gato snacks antihairball pollo 50gr,0,1,1,"Nuestros snacks para gatos anti-hairball son un alimento delicioso y saludable que ayuda a prevenir la formación de bolas de pelo en el estómago de tus gatos. Con un sabor intenso y una textura suave, estos snacks son ideales para gatos de todas las edades y tamaños.",,,1,,,,,,,,,50,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.70247934,0.85,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0.55,,0,14,0,0,0,8430235680104,Snack para gatos anti-hairball,MNS,1,0.55,,,,,,,,,Gatos,8430235680104.jpg
3490,8430235680111,61-Mns gato snack antihairball salmon,0,1,1,"Nuestros snacks para gatos anti-hairball con salmón son un alimento delicioso y saludable que ayuda a prevenir la formación de bolas de pelo en el estómago de tus gatos. Con un sabor intenso y una textura suave, estos snacks son ideales para gatos de todas las edades y tamaños.",,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.68181818,0.75,0,0,10,3/3/2026 10:39,3/5/2026 12:44,0.53,,0,33,0,0,0,8430235680111,Snack para gatos anti-hairball,MNS,1,0.53,,,,,,,,,Gatos,8430235680111.jpg
3491,8084735680692,61-Mns ibericas pollo,0,1,1,Proporciona a tu perro una fuente de proteínas de alta calidad. El pollo es rico en nutrientes esenciales para mantener a tu mascota en óptimas condiciones.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,7.60330579,9.2,0,0,21,3/3/2026 10:39,3/5/2026 12:44,5.96,,0,0,0,0,0,8084735680692,Pollo para perros,MNS,1,5.96,,,,,,,,,Perros,8084735680692.jpg
3492,5411290297004,61-Mochila porta bolsas excrementos,0,1,1,Mantén limpio el camino de tu perro con esta mochila práctica. Ideal para paseos largos y viajes con tu mascota.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.85123967,3.45,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.03,,0,1,0,0,0,5411290297004,Mochila para perros,Mochila,1,2.03,,,,,,,,,Perros,5411290297004.jpg
3495,7427252606508,61-Morro de cerdo 12uds,0,1,1,Proporciona a tu perro un alimento rico en proteínas y grasas saludables. El morro de cerdo es una excelente opción para mantener a tu mascota en óptimas condiciones.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,13.95454545,15.35,0,0,10,3/3/2026 10:39,3/5/2026 12:44,9.96,,0,1,0,0,0,7427252606508,Morro de cerdo para perros,Genérica,1,9.96,,,,,,,,,Perros,7427252606508.jpg
3496,8430235680197,61-Msn gato snack urinary gato 50gr,0,1,1,Proporciona a tu gato un snack delicioso y nutritivo. Ideal para mantener a tu mascota en óptimas condiciones y satisfacer su apetito.,,,1,,,,,,,,,50,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,0.70247934,0.85,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0.55,,0,18,0,0,0,8430235680197,Snack para gatos,MSN,1,0.55,,,,,,,,,Gatos,8430235680197.jpg
3497,4250349453333,62-Musgo sphagnum prensado,0,1,1,Proporciona a tu reptil un ambiente húmedo y saludable. El musgo es fácil de mantener y proporciona un lugar seguro para que tu mascota se esconda y se relaje.,,,1,,,,,,,,,0,0,0,1,0,1,0,1,0,0,0,1,0,1,TTC,6.44628099,7.8,0,0,21,3/3/2026 10:39,3/11/2026 9:50,4.52,,0,4,0,0,0,4250349453333,Musgo para reptiles,Musgo,1,4.52,https://elpajaroblanco.com/producto/musgo-sphagnum-prensado/,,,,,,,,Reptiles,4250349453333.jpg
3498,MUNECO AGAPORNIS,62-Muñeco agapornis,0,1,1,Proporciona a tu mascota pájaro un juguete divertido y estimulante. El muñeco de agapornis es ideal para mantener a tu mascota en óptimas condiciones y satisfacer su instinto natural de cazar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,9.91735537,12,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0,,0,1,0,0,0,MUNECO AGAPORNIS,Muñeco de agapornis,Genérica,1,0,,,,,,,,,Aves,MUNECO AGAPORNIS.jpg
3499,MUNECO CACATUA,62-Muñeco cacatua,0,1,1,Proporciona a tu mascota pájaro un juguete divertido y estimulante. El muñeco de cacatúa es ideal para mantener a tu mascota en óptimas condiciones y satisfacer su instinto natural de cazar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,12.39669421,15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0,,0,1,0,0,0,MUNECO CACATUA,Muñeco de cacatúa,Genérica,1,0,,,,,,,,,Gatos,MUNECO CACATUA.jpg
3500,MUNECO PAJARO,62-Muñeco pajaro,0,1,1,Proporciona a tu mascota pájaro un juguete divertido y estimulante. El muñeco de pájaro es ideal para mantener a tu mascota en óptimas condiciones y satisfacer su instinto natural de cazar.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,2.47933884,3,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0,,0,1,0,0,0,MUNECO PAJARO,Muñeco de pájaro,Genérica,1,0,,,,,,,,,Aves,MUNECO PAJARO.jpg
3501,MUNECO PERIQUITO,62-Muñeco periquito,0,1,1,Añade un toque de diversión a la jaula de tu periquito con este muñeco juguetón. Fomenta la exploración y el juego en tus pájaros favoritos.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.1322314,5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0,,0,2,0,0,0,MUNECO PERIQUITO,Muñeco de periquito juguetón,Muneco,1,0,,,,,,,,,Aves,MUNECO PERIQUITO.jpg
3502,MUNECO POLLO,62-Muñeco pollo,0,1,1,Atrae la atención de tus pájaros con este muñeco de pollo juguetón. Fomenta la curiosidad y el juego en tus aves favoritas.,,,1,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,,1,TTC,4.1322314,5,0,0,21,3/3/2026 10:39,3/5/2026 12:44,0,,0,1,0,0,0,MUNECO POLLO,Muñeco de pollo divertido,Muneco,1,0,,,,,,,,,Aves,MUNECO POLLO.jpg
3533,MALETA 2GR,62-Maleta 2gr,0,1,1,"Nuestra maleta 2gr es el lugar perfecto para que su ave doméstica se sienta segura y cómoda. Con un diseño resistente y fácil de limpiar, es ideal para viajes o cambios de hábitat.",,,1,,,,,,,,,2,1,0,1,0,0,0,0,0,0,0,1,,1,TTC,37.31404959,45.15,0,0,21,3/3/2026 10:39,3/5/2026 12:44,28.68,,0,0,0,0,0,MALETA 2GR,Maleta para pajaros,Genérica,1,28.68,,,,,,,,,Aves,MALETA 2GR.jpg
3537,8434744017772,62-Malla f. blanca cremallera 20x28cm,0,1,1,"Nuestra malla es el complemento perfecto para cualquier proyecto de acuicultura. Con un diseño resistente y fácil de instalar, es ideal para crear espacios seguros para peces y otros animales acuáticos.",,,1,,,,,,,,,0,0,28,1,0,0,0,0,0,0,0,1,,1,TTC,3.05785124,3.7,0,0,21,3/3/2026 10:39,3/5/2026 12:44,2.16,,0,9,0,0,0,8434744017772,Malla para peces,Genérica,1,2.16,,,,,,,,,Peces,8434744017772.jpg
3538,4002064407517,62-Malta gatos 100gr,0,1,1,"Nuestra malta para gatos es el complemento perfecto para mantener a su mascota saludable y feliz. Con un contenido de proteínas y fibra óptimo, garantiza un crecimiento saludable y fuerte.",,,1,,,,,,,,,100,1,0,1,0,1,0,1,0,0,0,1,0,1,TTC,11.81818182,13,0,0,10,3/3/2026 10:39,3/11/2026 9:50,8.47,,0,5,0,0,0,4002064407517,Alimento para gatos,Genérica,1,8.47,https://elpajaroblanco.com/producto/malta-gatos-100gr/,,,,,,,,Gatos,4002064407517.jpg
